addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,addr:country,brand,brand:website,brand:phone,opening_hours,motorcar,access,frequency,Latitude,Longitude,ref:afdc,start_date,check_date,socket:type1,socket:type1:output,socket:type1_combo,socket:type1_combo:output,socket:chademo,socket:chademo:output,socket:nacs,socket:nacs:output,amenity
15252,US Highway 27 North,Marshall,MI,49068,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.291857,-84.964097,122300,2019-03-01,2024-07-01,,,,,,,8,150,charging_station
10,Pleasant Street,Lee,MA,01238,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.29571,-73.239245,367751,2024-11-04,2024-12-10,,,,,,,16,325,charging_station
10,Pleasant Street,Lee,MA,01238,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.295745,-73.239226,102202,2016-09-01,2024-07-01,,,,,,,8,,charging_station
130,Worcester Road,Framingham,MA,01702,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.297303,-71.39925,301725,2023-06-29,2024-07-01,,,,,,,12,250,charging_station
1,Worcester Road,Framingham,MA,01701,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.303647,-71.394175,102200,2018-07-23,2024-07-01,,,,,,,12,150,charging_station
961,Concord Street,Framingham,MA,01701,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.30557,-71.40286,324002,2024-01-04,2024-07-01,,,,,,,12,250,charging_station
3155,Mcfarland Road,Rockford,IL,61114,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.306216,-88.976473,203256,2021-12-29,2024-07-01,,,,,,,12,250,charging_station
200,Boylston Street,Chestnut Hill,MA,02467,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.318073,-71.175537,367750,2024-11-01,2024-12-10,,,,,,,12,250,charging_station
27555,Il-120,Lakemoor,IL,60051,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.321491,-88.169772,296742,2023-06-15,2024-07-01,,,,,,,12,250,charging_station
55,Boylston Street,Chestnut Hill,MA,02467,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.321989,-71.172424,153449,2020-01-31,2024-07-01,,,,,,,8,150,charging_station
101,Allstate Road,Boston,MA,02125,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,,designated,yes,0,42.3255,-71.0633,102196,2018-07-23,2024-07-01,,,,,,,10,72,charging_station
6,Ma-128,Newton,MA,02462,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.330838,-71.254943,252515,2023-01-25,2024-07-01,,,,,,,8,250,charging_station
2952,Us-11,Whitney Point,NY,13862,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.336832,-75.973504,390501,2025-03-21,2025-05-12,,,8,325,,,8,,charging_station
25,Russell Street,Hadley,MA,01035,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.338748,-72.609253,102201,2018-07-23,2024-07-01,,,,,,,12,150,charging_station
4011,Fountain Square Place,Waukegan,IL,60085,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.343479,-87.900092,254098,2023-02-15,2024-07-01,,,,,,,20,250,charging_station
1341,Boylston Street,Boston,MA,02215,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.344903,-71.09933,149297,2019-09-30,2024-07-01,,,,,,,8,72,charging_station
800,Boylston Street,Boston,MA,02199,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.34717,-71.081003,102197,2018-07-23,2024-07-01,,,,,,,8,72,charging_station
2000,Crater Lake Highway,Medford,OR,97504,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.347999,-122.878817,168278,2020-11-02,2024-07-01,,,,,,,12,250,charging_station
100,Cambridgeside Place,Cambridge,MA,02141,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,,designated,yes,0,42.3685,-71.0762,102198,2018-07-23,2024-07-01,,,,,,,8,72,charging_station
55,Pittsfield Road,Lenox,MA,01240,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.377065,-73.277355,237645,2022-11-18,2024-07-01,,,,,,,8,250,charging_station
13070,Middlebelt Road,Livonia,MI,48150,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.379388,-83.329535,102229,2018-07-23,2024-07-01,,,,,,,10,150,charging_station
779,Mcgrath Highway,Somerville,MA,02145,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.390558,-71.086016,360298,2024-10-10,2024-11-06,,,,,,,8,250,charging_station
779,Mcgrath Highway,Somerville,MA,02145,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.390584,-71.086001,214071,2022-03-31,2024-07-01,,,,,,,8,250,charging_station
2,Highland Common East,Hudson,MA,01749,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.395459,-71.595021,122333,2019-03-01,2024-07-01,,,,,,,8,150,charging_station
40,Furlong Drive,Revere,MA,02151,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.398457,-71.000222,155504,2020-04-14,2024-07-01,,,,,,,8,250,charging_station
85,American Legion Highway,Revere,MA,02151,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.411623,-71.001985,397003,2025-05-23,2025-06-06,,,,,,,8,,charging_station
740,South Meadow Street,Ithaca,NY,14850,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.428603,-76.509111,149318,2019-09-30,2024-07-01,,,,,,,8,150,charging_station
231,Northeast Terry Lane,Grants Pass,OR,97526,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.436794,-123.300851,347647,2024-06-11,2024-07-01,,,,,,,16,250,charging_station
20401,Haggerty Road,Northville,MI,48167,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.437159,-83.43808,220692,2022-05-28,2024-07-01,,,,,,,12,250,charging_station
690,Marrett Road,Lexington,MA,02421,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.439688,-71.257964,196517,2021-09-24,2024-07-01,,,,,,,8,250,charging_station
4727,Southern Hills Drive,Sioux City,IA,51106,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.441101,-96.345953,190473,2021-05-23,2024-07-01,,,,,,,8,250,charging_station
1301,8 Mile Road,Detroit,MI,48203,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.44533,-83.1179,225836,2022-08-05,2025-05-12,,,,,,,20,325,charging_station
4968,Ny-23,Oneonta,NY,13820,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.447772,-75.048709,153792,2020-02-14,2024-07-01,,,,,,,8,250,charging_station
10390,Bennett Road,Fredonia,NY,14063,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.454125,-79.30869,233045,2022-10-03,2024-07-01,,,12,,,,12,250,charging_station
1422,Flammang Drive,Waterloo,IA,50702,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.459365,-92.328785,190472,2021-05-23,2024-07-01,,,,,,,8,250,charging_station
1900,Northwest 6th Street,Grants Pass,OR,97526,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.460931,-123.324124,102373,2013-10-31,2024-07-01,,,,,,,8,150,charging_station
75,Middlesex Turnpike,Burlington,MA,01803,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.483562,-71.216703,224995,2022-08-01,2024-07-01,,,,,,,12,250,charging_station
400,South Locust Street,Dubuque,IA,52003,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.487579,-90.664071,102146,2018-07-23,2024-07-01,,,,,,,8,150,charging_station
16040,Oakfield Parkway,South Beloit,IL,61080,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.491902,-88.99018,367748,2024-10-31,2024-12-10,,,,,,,12,250,charging_station
24,Broadway,Lynnfield,MA,01940,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.505048,-71.015495,331821,2024-04-04,2024-07-01,,,12,250,,,12,250,charging_station
600,Market Street,Lynnfield,MA,01940,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.516588,-71.032486,149325,2019-09-30,2024-07-01,,,,,,,12,150,charging_station
101,Commerce Way,Woburn,MA,01801,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.518411,-71.137207,200614,2021-10-29,2024-07-01,,,,,,,12,250,charging_station
11211,120th Avenue,Pleasant Prairie,WI,53158,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,,designated,yes,0,42.518715,-87.950428,102502,2014-02-15,2024-07-01,,,,,,,8,150,charging_station
1,Newbury Street,Peabody,MA,01960,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.519618,-70.998177,356454,2024-09-20,2024-10-11,,,,,,,10,250,charging_station
30800,Little Mack Avenue,Roseville,MI,48066,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.522029,-82.90675,102234,2018-07-23,2024-07-01,,,,,,,8,150,charging_station
100,Commercial Road,Leominster,MA,01453,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.529592,-71.744201,102203,2018-07-23,2024-07-01,,,,,,,8,150,charging_station
1310,Pomerelle Avenue,Burley,ID,83318,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.537405,-113.777278,328516,2024-02-15,2024-07-01,,,,,,,12,250,charging_station
8650,West Grand River Avenue,Brighton,MI,48116,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.540201,-83.787718,390322,2025-02-11,2025-05-12,,,,,,,12,325,charging_station
812,Constitution Avenue,Littleton,MA,01460,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.553111,-71.473878,186868,2021-03-29,2024-07-01,,,,,,,12,250,charging_station
163,Patriots Road,Templeton,MA,01468,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.561167,-72.040779,227706,2022-09-12,2024-07-01,,,,,,,8,250,charging_station
240,East 5th Street North,Burley,ID,83318,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.561599,-113.790259,164169,2020-07-10,2024-07-01,,,,,,,8,250,charging_station
35,Franklin Plaza,Dansville,NY,14437,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.563308,-77.71211,312516,2023-10-02,2024-07-01,,,,,,,8,250,charging_station
7145,120th Avenue,Kenosha,WI,53142,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.569082,-87.947574,203042,2021-12-21,2024-07-01,,,,,,,12,250,charging_station
301,Newbury Street,Danvers,MA,01923,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.585584,-70.966151,261464,2023-05-25,2024-07-01,,,,,,,12,250,charging_station
2015,Neilsen Point Place,Twin Falls,ID,83301,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.597887,-114.455249,102151,2015-11-01,2024-07-01,,,,,,,8,150,charging_station
,,Cortland,NY,13045,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.605846,-76.168075,349541,2024-06-27,2024-07-01,,,8,250,,,8,250,charging_station
7036,Grand Geneva Way,Lake Geneva,WI,53147,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.608938,-88.407959,150189,2019-09-01,2024-07-01,,,,,,,6,150,charging_station
850,Chelmsford Street,Lowell,MA,01851,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.61611,-71.324463,353810,2024-08-19,2024-09-12,,,,,,,12,250,charging_station
33,Frontage Road,Glenmont,NY,12077,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.619944,-73.78312,356057,2024-09-13,2024-10-11,,,,,,,8,250,charging_station
231,Gloucester Crossing Road,Gloucester,MA,01930,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.623414,-70.654457,231698,2022-09-28,2024-07-01,,,,,,,8,250,charging_station
6200,South Pennsylvania Avenue,Lansing,MI,48911,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.667063,-84.540184,237618,2022-10-20,2024-07-01,,,,,,,12,250,charging_station
904,Cardinal Lane,Dows,IA,50071,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.674008,-93.462779,102145,2017-09-01,2024-07-01,,,,,,,8,150,charging_station
141,Winthrop Avenue,Lawrence,MA,01843,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.687213,-71.145914,346182,2024-05-06,2024-07-01,,,,,,,12,250,charging_station
1,Crossgates Mall Road,Guilderland,NY,12203,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.68869,-73.853254,102330,2018-07-23,2024-07-01,,,,,,,20,150,charging_station
440,Middlesex Road,Tyngsborough,MA,01879,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.697284,-71.439877,226534,2022-08-25,2024-07-01,,,,,,,12,250,charging_station
800,Brown Road,Auburn Hills,MI,48326,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.706861,-83.289364,102222,2018-07-23,2024-07-01,,,,,,,8,150,charging_station
131,Colonie Center,Albany,NY,12205,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.710356,-73.819109,102325,2014-05-01,2024-07-01,,,,,,,6,150,charging_station
2819,North Lexington Drive,Janesville,WI,53545,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.717693,-88.994718,222338,2022-06-25,2024-07-01,,,,,,,8,250,charging_station
730,South Main Street,Lusk,WY,82225,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.75625,-104.45267,102517,2013-12-15,2024-07-01,,,,,,,4,150,charging_station
81,Rockingham Park Boulevard,Salem,NH,03079,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.765967,-71.233076,346181,2024-05-03,2024-07-01,,,,,,,12,250,charging_station
2025,Showtime Drive,Lansing,MI,48912,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.766531,-84.514574,102228,2018-07-23,2024-07-01,,,,,,,10,150,charging_station
746,East 16th Street,Holland,MI,49423,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.781311,-86.077191,227381,2022-09-02,2024-07-01,,,,,,,12,250,charging_station
2827,Pocatello Avenue,American Falls,ID,83211,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.789301,-112.839699,398004,2025-06-06,2025-07-03,,,,,,,8,325,charging_station
647,Mariaville Road,Rotterdam,NY,12306,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.79326,-74.004921,257675,2023-03-30,2024-07-01,,,,,,,8,250,charging_station
5755,Ny-80,Tully,NY,13159,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.800068,-76.121841,254097,2023-02-15,2024-07-01,,,,,,,12,250,charging_station
499,Canal Street,Brattleboro,VT,05301,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.838443,-72.565798,102481,2015-02-01,2024-07-01,,,,,,,16,250,charging_station
4075,32nd Avenue,Hudsonville,MI,49426,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.843671,-85.862482,149315,2019-09-30,2024-07-01,,,,,,,10,150,charging_station
1801,Marketplace Drive Southeast,Caledonia,MI,49316,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.844907,-85.619116,360755,2024-10-18,2024-11-06,,,,,,,12,250,charging_station
6985,Nugget Street,Evansville,WY,82636,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.84672,-106.21456,164001,2020-07-02,2024-07-01,,,,,,,8,250,charging_station
22,Clifton Country Road,Clifton Park,NY,12065,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.860471,-73.77866,405684,2025-07-04,NaT,,,1,325,,,16,325,charging_station
800,Harlem Road,West Seneca,NY,14224,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.866735,-78.7874,356069,2024-09-18,2024-10-11,,,8,250,,,8,250,charging_station
237,North Street,Bennington,VT,05201,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.883722,-73.196104,326663,2024-01-25,2024-07-01,,,,,,,12,250,charging_station
700,Lafayette Road,Seabrook,NH,03874,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.895248,-70.869299,102288,2015-12-01,2024-07-01,,,,,,,8,150,charging_station
319,New Zealand Road,Seabrook,NH,03874,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.895605,-70.903136,371841,2024-11-20,2024-12-10,,,,,,,12,250,charging_station
1399,Bench Road,Pocatello,ID,83201,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.899615,-112.435248,102150,2016-06-01,2024-07-01,,,,,,,8,150,charging_station
171,West Town Square Way,Oak Creek,WI,53154,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.900046,-87.913745,102499,2018-07-23,2024-07-01,,,,,,,10,150,charging_station
2013,Walden Avenue,Cheektowaga,NY,14225,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.907291,-78.762217,153790,2020-02-14,2024-07-01,,,,,,,8,250,charging_station
5531,28th Street Southeast,Grand Rapids,MI,49512,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.914231,-85.533057,102227,2015-07-01,2024-07-01,,,,,,,8,150,charging_station
5800,West Layton Avenue,Greenfield,WI,53220,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.960028,-87.987187,311237,2023-09-21,2024-07-01,,,,,,,12,250,charging_station
1071,South Willow Street,Manchester,NH,03103,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.961327,-71.439146,259984,2023-04-27,2024-07-01,,,,,,,8,250,charging_station
4141,Morrish Road,Swartz Creek,MI,48473,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.967579,-83.828452,153821,2020-02-01,2024-07-01,,,,,,,10,150,charging_station
4455,Transit Road,Buffalo,NY,14221,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.968675,-78.69568,102328,2015-06-01,2024-07-01,,,,,,,8,150,charging_station
1133,Route 414,Waterloo,NY,13165,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.969252,-76.846005,102349,2017-09-01,2024-07-01,,,,,,,8,150,charging_station
2755,Lake Michigan Drive Northwest,Grand Rapids,MI,49504,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.971968,-85.73695,375832,2025-01-10,2025-05-12,,,,,,,8,250,charging_station
200,Pruner Road,Myrtle Creek,OR,97457,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.972593,-123.340098,198005,2021-10-16,2024-07-01,,,,,,,8,250,charging_station
909,West Us-95,Jordan Valley,OR,97910,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.974826,-117.0586,390515,2025-04-01,2025-05-12,,,,,,,8,,charging_station
500,Thomas Edison Parkway,Port Huron,MI,48060,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,42.998817,-82.428935,102233,2016-09-01,2024-07-01,,,,,,,8,150,charging_station
2920,Fitchrona Road,Fitchburg,WI,53719,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.014498,-89.479541,296739,2023-06-15,2024-07-01,,,,,,,16,250,charging_station
4192,Veterans Memorial Drive,Batavia,NY,14020,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.014708,-78.204295,237657,2022-11-30,2024-07-01,,,12,250,,,12,250,charging_station
2988,Walker Avenue,Walker,MI,49544,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.018222,-85.723981,122290,2019-03-01,2024-07-01,,,,,,,4,150,charging_station
1600,East Main Street,Waukesha,WI,53186,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.022692,-88.202864,311999,2023-09-28,2024-07-01,,,,,,,12,250,charging_station
2951,US 9,Ballston Spa,NY,12020,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.026183,-73.791391,201679,2021-11-21,2024-07-01,,,8,250,,,8,250,charging_station
7979,Pittsford Victor Road,Victor,NY,14564,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.028655,-77.440128,102348,2017-09-01,2024-07-01,,,,,,,8,150,charging_station
720,University Avenue,Syracuse,NY,13210,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.042514,-76.13537,395410,2025-05-09,2025-06-06,,,,,,,12,,charging_station
100,Quality Drive,Hooksett,NH,03106,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.046192,-71.459789,397531,2025-05-30,2025-07-03,,,,,,,12,325,charging_station
525,South Marquette Road,Prairie du Chien,WI,53821,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.046358,-91.14162,302958,2023-07-20,2024-07-01,,,,,,,8,250,charging_station
675,South Whitney Way,Madison,WI,53711,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.050178,-89.472511,196261,2021-09-22,2024-07-01,,,,,,,8,250,charging_station
9090,Destiny Usa Drive,Syracuse,NY,13204,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.06725,-76.174972,222797,2022-07-01,2024-07-01,,,,,,,12,250,charging_station
94401,Us-97,Chemult,OR,97731,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.080462,-121.82468,353796,2024-08-08,2024-09-12,,,,,,,8,325,charging_station
755,East Washington Avenue,Madison,WI,53703,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.080519,-89.375135,200957,2021-11-04,2024-07-01,,,,,,,8,250,charging_station
1080,Remmel Drive,Johnson Creek,WI,53094,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.093618,-88.759308,311998,2023-09-28,2025-05-12,,,8,250,,,8,250,charging_station
3817,Milwaukee Street,Madison,WI,53714,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.098121,-89.319776,372953,2024-12-12,2025-01-13,,,,,,,12,250,charging_station
441,Electronics Parkway,Liverpool,NY,13088,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.102424,-76.187446,102332,2015-03-01,2024-07-01,,,,,,,8,150,charging_station
,,Hooksett,NH,03106,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.109066,-71.477768,102286,2015-01-01,2024-07-01,,,,,,,12,150,charging_station
,,Hooksett,NH,03106,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.11007,-71.475065,102285,2015-01-01,2024-07-01,,,,,,,10,150,charging_station
5218,Patrick Road,Verona,NY,13478,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.113255,-75.591331,233041,2022-10-01,2024-07-01,,,12,,,,12,250,charging_station
50,Auert Avenue,Utica,NY,13502,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.113878,-75.206857,102347,2015-02-01,2024-07-01,,,,,,,8,150,charging_station
3801,East Washington Avenue,Madison,WI,53704,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.119175,-89.319124,102496,2018-07-23,2024-07-01,,,,,,,8,150,charging_station
5800,North Bayshore Drive,Glendale,WI,53217,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.12179,-87.91577,227382,2022-09-02,2024-07-01,,,,,,,12,250,charging_station
120,Michigan Avenue Northeast,Bandon,OR,97411,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.121858,-124.398943,122244,2019-03-01,2024-07-01,,,,,,,8,150,charging_station
89,East Towne Mall,Madison,WI,53704,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.12669,-89.306829,102497,2014-01-01,2024-07-01,,,,,,,3,150,charging_station
5300,Harvey Street,Muskegon,MI,49444,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.155334,-86.202959,102232,2018-07-23,2024-07-01,,,,,,,10,150,charging_station
,,Menomonee Falls,WI,53051,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.164454,-88.065821,201920,2021-11-24,2024-07-01,,,,,,,8,250,charging_station
3872,Ditto Creek Road,Mountain Home,ID,83647,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.170183,-115.745729,398000,2025-06-06,2025-07-03,,,,,,,8,325,charging_station
,,Gansevoort,NY,12831,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.170646,-73.718601,330980,2024-03-21,2024-07-01,,,8,,,,8,250,charging_station
200,Sterling Way,Dover,NH,03820,US,Tesla,https://www.tesla.com/supercharger,+1 877-798-3752,24/7,designated,yes,0,43.189149,-70.887837,355058,2024-09-05,2024-09-12,,,,,,,12,250,charging_station
